Speaker,Phoneme,File,TimeStamp,Ortho,Sylls,Lemma,FolLiquid,SpeechRate,MinPairExist,Closure,VOT,StopLength,VOTStopLengthRatio
s06,k,s0602a,74.023731,couple,2,couple,FALSE,3.244219432,FALSE,0.035277472,0.066830707,0.102108179,0.654508849
s06,k,s0602a,581.63568,college,2,college,FALSE,2.724527394,FALSE,0.062461923,0.060982725,0.123444648,0.49400866
s06,k,s0601b,153.734101,quote,1,quote,TRUE,5.387847733,FALSE,0.075134745,0.066163432,0.141298176,0.468253968
s06,k,s0601a,239.458769,clique,1,clique,TRUE,4.071288618,FALSE,0.079145258,0.093911164,0.173056422,0.542662116
s06,k,s0601b,460.958074,country,2,country,FALSE,3.966958935,FALSE,0.049662878,0.049813155,0.099476033,0.500755341
s06,k,s0601a,507.399853,crowd,1,crowd,TRUE,0.323703227,FALSE,0.049572379,0.090435675,0.140008054,0.645931946
s06,k,s0601a,224.976425,quit,1,quit,TRUE,3.423225817,FALSE,0.077449051,0.07076125,0.148210301,0.477438137
s06,k,s0602b,378.117283,courses,2,course,TRUE,4.498156982,FALSE,0.047810997,0.082749803,0.130560801,0.633802817
s06,k,s0602b,399.847983,quarter,2,quarter,TRUE,2.502739248,FALSE,0.028368171,0.082290082,0.110658253,0.743641614
s06,k,s0601a,325.586447,cutting,2,cut,FALSE,1.461233057,TRUE,0.039164459,0.06412986,0.103294318,0.620845954
s06,k,s0602b,196.943938,college,2,college,FALSE,3.245039736,FALSE,0.040219077,0.099512546,0.139731623,0.712169115
s06,k,s0603a,23.21391,kick,1,kick,FALSE,3.97460861,FALSE,0.067018858,0.071871493,0.138890351,0.517469304
s06,k,s0602a,236.989766,kids,1,kid,FALSE,1.020322789,FALSE,0.062131787,0.076250908,0.138382695,0.551014764
s06,k,s0601a,175.322571,college,2,college,FALSE,3.461179138,FALSE,0.081743278,0.07763328,0.159376558,0.487106017
s06,k,s0601b,73.843107,college,2,college,FALSE,0.929797499,FALSE,0.059021841,0.043396162,0.102418003,0.42371615
s06,k,s0602b,503.548024,quit,1,quit,TRUE,4.949087806,FALSE,0.06110365,0.062058496,0.123162147,0.503876379
s06,k,s0602a,332.712673,college,2,college,FALSE,4.691421735,FALSE,0.058727786,0.041754438,0.100482224,0.415540541
s06,k,s0601a,284.47707,cutting,2,cut,FALSE,2.055539942,TRUE,0.072057623,0.05670108,0.128758703,0.440366972
